year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2023,34,2023-08-21,2023-08-21,Uttar Pradesh,Lalitpur,Acute Diarrheal Disease,Reported in Same Week,8,1,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,Uttar Pradesh,Fatehpur,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-20,2023-08-20,Uttar Pradesh,Jaunpur,Measles,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-19,2023-08-19,Uttar Pradesh,Budaun,Dengue,Reported in Same Week,76,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-20,2023-08-20,Uttarakhand,Nainital,Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-19,2023-08-19,Uttarakhand,Nainital,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,34,2023-08-21,2023-08-21,West Bengal,Purulia,Cholera,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Andaman and Nicobar Islands,South Andamans,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Assam,Dhemaji,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Assam,Karbi Anglong,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-14,2023-08-14,Assam,Goalpara,Food Poisoning,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-13,2023-08-13,Assam,South Salmara Mancachar,Food Poisoning,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-12,2023-08-12,Assam,Cachar,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Bihar,Patna,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-14,2023-08-14,Bihar,Jamui,Fever with Rash,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Chhattisgarh,Bijapur,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-13,2023-08-13,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Delhi,South Delhi,Dengue,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Gujarat,Dohad,Food Poisoning,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Gujarat,Patan,Hepatitis A,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-15,2023-08-15,Gujarat,Surendranagar,Acute Diarrheal Disease,Reported in Same Week,119,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-10,2023-08-10,Haryana,Karnal,Scrub Typhus,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Jammu and Kashmir,Anantnag,Mumps,Reported in Same Week,65,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Jammu and Kashmir,Shopian,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Jammu and Kashmir,Shopian,Hepatitis A,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Jammu and Kashmir,Srinagar,Mumps,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Jammu and Kashmir,Kupwara,Chickenpox,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Jammu and Kashmir,Pulwama,Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-07-19,2023-07-19,Jammu and Kashmir,Kupwara,Chickenpox,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-07-19,2023-07-19,Jammu and Kashmir,Kupwara,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Jharkhand,Chatra,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Karnataka,Mysuru,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Karnataka,Chikkamagaluru,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-15,2023-08-15,Karnataka,Vijayapura,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-13,2023-08-13,Kerala,Malappuram,Dengue,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-10,2023-08-10,Kerala,Ernakulam,Dengue,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Madhya Pradesh,Morena,Dengue,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-10,2023-08-10,Madhya Pradesh,Damoh,Acute Diarrheal Disease,Reported in Same Week,50,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-07-13,2023-07-13,Madhya Pradesh,Chhindwara,Acute Diarrheal Disease,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,2,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Maharashtra,Gadchiroli,Dengue,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Maharashtra,Gadchiroli,Dengue,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Maharashtra,Beed,Suspected Dengue Fever,Reported in Same Week,17,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Maharashtra,Beed,Suspected Dengue Fever,Reported in Same Week,7,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-15,2023-08-15,Maharashtra,Thane,Leptospirosis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-12,2023-08-12,Maharashtra,Jalna,Suspected Dengue Fever,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-12,2023-08-12,Manipur,Tamenglong,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-13,2023-08-13,Mizoram,Hnahthial,Food Poisoning,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-10,2023-08-10,Mizoram,Mamit,Food Poisoning,Reported in Same Week,63,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-14,2023-08-14,Nagaland,Peren,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Odisha,Balasore,Mushroom Poisoning,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-13,2023-08-13,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-11,2023-08-11,Odisha,Sundargarh,Malaria,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-19,2023-08-19,Tamil Nadu,Villupuram,Acute Diarrheal Disease,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Tamil Nadu,Erode,Animal bite - Dog Bite,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-17,2023-08-17,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported in Same Week,41,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-15,2023-08-15,Tamil Nadu,Thanjavur,Diphtheria,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-15,2023-08-15,Tamil Nadu,Ariyalur,Mumps,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-18,2023-08-18,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Uttar Pradesh,Kaushambi,Food Poisoning,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-14,2023-08-14,Uttar Pradesh,Fatehpur,Dengue,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-10,2023-08-10,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,33,2023-08-16,2023-08-16,West Bengal,Purulia,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-07,2023-08-07,Bihar,Gaya,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-07,2023-08-07,Chhattisgarh,Durg,Dengue,Reported in Same Week,91,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-10,2023-08-10,Goa,South Goa,Dengue,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-10,2023-08-10,Haryana,Jind,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Jammu and Kashmir,Kupwara,Chickenpox,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-10,2023-08-10,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-08,2023-08-08,Jammu and Kashmir,Ganderbal,Hepatitis A,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-01,2023-08-01,Jammu and Kashmir,Badgam,Hepatitis A,Reported in Same Week,38,1,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Jharkhand,Dumka,Dengue,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Jharkhand,West Singhbhum,Dengue,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Jharkhand,Lohardaga,Chickenpox,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-12,2023-08-12,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-10,2023-08-10,Karnataka,Vijayanagar,Acute Diarrheal Disease,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-07,2023-08-07,Kerala,Kollam,Food Poisoning,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-12,2023-08-12,Madhya Pradesh,Narsinghpur,Malaria,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-08,2023-08-08,Madhya Pradesh,Mandla,Leptospirosis,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-08,2023-08-08,Madhya Pradesh,Vidisha,Shigellosis,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-08,2023-08-08,Meghalaya,West Garo Hills,Suspected Typhoid,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-07,2023-08-07,Nagaland,Wokha,Dengue,Reported in Same Week,165,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-12,2023-08-12,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,92,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Rajasthan,Jhalawar,Cholera,Reported in Same Week,78,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Rajasthan,Jhalawar,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-11,2023-08-11,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-10,2023-08-10,Uttar Pradesh,Fatehpur,Dengue,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-09,2023-08-09,Uttar Pradesh,Lalitpur,Acute Diarrheal Disease,Reported in Same Week,54,0,"cases in absolute number, deaths in absolute number",
2023,32,2023-08-08,2023-08-08,Uttar Pradesh,Bhadohi,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-03,2023-08-03,Arunachal Pradesh,Papum Pare,Dengue,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Assam,Bongaigaon,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Assam,Lakhimpur,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-03,2023-08-03,Assam,Jorhat,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-02,2023-08-02,Assam,Marigaon,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-01,2023-08-01,Assam,Jorhat,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-28,2023-07-28,Assam,Sonitpur,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-26,2023-07-26,Assam,Dhemaji,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-25,2023-07-25,Assam,Jorhat,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Bihar,Jehanabad,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-14,2023-07-14,Bihar,Pashchim Champaran,Measles,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-02,2023-08-02,Chhattisgarh,Kanker,Acute Diarrheal Disease,Reported in Same Week,140,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-03,2023-08-03,Gujarat,Patan,Dengue,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-31,2023-07-31,Jammu and Kashmir,Kupwara,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-03,2023-08-03,Jharkhand,Lohardaga,Fever with Rash,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-02,2023-08-02,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-01,2023-08-01,Karnataka,Chitradurga,Cholera,Reported in Same Week,247,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-31,2023-07-31,Karnataka,Belagavi,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-07-31,2023-07-31,Karnataka,Udupi,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-02,2023-08-02,Kerala,Kasaragod,Food Poisoning,Reported in Same Week,84,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-02,2023-08-02,Madhya Pradesh,Seoni,Leptospirosis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Maharashtra,Osmanabad,Fever,Reported in Same Week,69,0,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-04,2023-08-04,Maharashtra,Kolhapur,Fever,Reported in Same Week,24,1,"cases in absolute number, deaths in absolute number",
2023,31,2023-08-03,2023-08-03,Maharashtra,Aurangabad,Dengue,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
